# Summary stats forbatch processing of regression models
# timestamp: 2020-04-10 13:59:00
"ID","file_name","slope","pval","r2"
271,"PairFile270.csv",-8.26417685856373,0.321183577323594,0.0175746813243258
272,"PairFile271.csv",-276.675106422073,0.705648718481454,0.00256707878345608
273,"PairFile272.csv",-1449.6274929053,0.178493447155223,0.0320866513188076
274,"PairFile273.csv",3129.57487477067,7.0375966904069e-10,0.495652872185298
275,"PairFile274.csv",707.975660901241,0.314927201074743,0.0180308427838001
276,"PairFile275.csv",3242.19932666161,0.116322784088442,0.0434591572187801
277,"PairFile276.csv",-2.29317929869867,0.745509794036602,0.00189619034088597
278,"PairFile277.csv",-2.56118109867649,0.716350689687107,0.00237574253254331
279,"PairFile278.csv",205.492871330164,0.501698275174849,0.00809893692770213
280,"PairFile279.csv",-0.94626449263311,0.881525099413677,0.000400115776846391
281,"PairFile280.csv",2794.7095905632,2.61454751195282e-06,0.328144402721782
282,"PairFile281.csv",2834.84893247296,0.00267630002032707,0.149918987387413
283,"PairFile282.csv",-3.69917969434451,0.592891989390878,0.00513699066298068
284,"PairFile283.csv",194.630102201359,0.519348859902935,0.00745257782151817
285,"PairFile284.csv",-3.81069043147114,0.680088807663174,0.00305871062906656
286,"PairFile285.csv",2637.86655199908,2.64511493511703e-08,0.42732427012876
287,"PairFile286.csv",90.8355572524563,0.745194694523115,0.00190105313408757
288,"PairFile287.csv",284.30162638397,0.987322483310081,4.54897149462087e-06
289,"PairFile288.csv",216.943962678932,0.333979026159895,0.0166766395090786
290,"PairFile289.csv",-1.79622362872303,0.785641538046706,0.00133185312708288
291,"PairFile290.csv",-0.801939167069474,0.89137452379229,0.000335966597558606
292,"PairFile291.csv",214.583704028431,0.332757483246772,0.016760419376057
293,"PairFile292.csv",266.637472229502,0.226992109491908,0.0259549283496887
294,"PairFile293.csv",153.510970706264,0.778389916748553,0.00142587827304783
295,"PairFile294.csv",-3.31049450448096,0.705661639476022,0.00256684269272118
296,"PairFile295.csv",3020.5249632321,0.301724071617688,0.0190327607930427
297,"PairFile296.csv",2727.46306793633,0.0368978286030169,0.075463596268345
298,"PairFile297.csv",2558.64705587479,5.35611286970307e-19,0.760004537802965
299,"PairFile298.csv",130.123108719906,0.812013622722704,0.00101858643661362
300,"PairFile299.csv",2834.1872751374,0.507000506737656,0.00790073606497898
301,"PairFile300.csv",-2.74542185458423,0.694002535735307,0.00278494186443271
302,"PairFile301.csv",-469.138589864477,0.492422499996333,0.00845426669766739
303,"PairFile302.csv",-1.30900597763395,0.814400860277689,0.000992416152240423
304,"PairFile303.csv",522.725268811078,0.504845402212732,0.00798087036744337
305,"PairFile304.csv",2492.93552372224,0.00320666160824585,0.14485096823387
306,"PairFile305.csv",-2.01833059385942,0.705294729542867,0.00257355163449741
307,"PairFile306.csv",-1.4506582040739,0.787760734803604,0.00130502439510641
308,"PairFile307.csv",229.525795771624,0.243809042643588,0.0241777677032361
309,"PairFile308.csv",-0.611520845176774,0.908768560468085,0.00023656264454353
310,"PairFile309.csv",284.286565276438,0.0974288942557008,0.0482892005686554
